"V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
1,0.92953384,0.99485743,0.9510922,1.0199337,1.1249642,0.95245254,0.89663845,0.96194094,1.0315908,1.0589961,1.068942,1.1144223
0.961002,1.0023149,0.990726,1.0023193,0.990726,1,1.0046473,1.0687945,0.99309397,0.9839939,1.0411942,1.0871408,0.9977857
0.99896777,1.0001155,0.61035633,0.9997704,1.0472239,1.0541443,0.999885,1.000459,0.89735967,0.7346129,1,1.3249414,1.2945684
1.007567,0.8414233,0.9781507,1.1083293,1.1881597,1.0671339,0.9810898,0.8516664,0.9710581,1.0121063,1.1242263,1,0.94711185
0.94601995,1.0824916,1.058142,1.111425,0.98167837,1,0.99314433,1,1.1022643,1.0175881,0.9269463,0.9000135,0.87367713
0.96771437,1.0096073,0.9825593,1,0.9825593,0.9964822,1.0243661,1.013098,0.9782001,1,1.0986412,1.0410603,0.98775935
1.278272,1.7155086,1.6289129,1,0.37458465,0.75712657,1.0509251,1.9666219,1.10508,0.83577025,0.5443531,0.7461321,0.9868296
1.1409026,1,0.86695176,1,1.0468097,0.99611866,0.9373004,0.969255,0.9731633,1.0059011,1.0174986,0.97833997,1.0521915
0.9875036,1.0079482,0.99659187,1.0887944,0.9407742,1,1.0045199,1.1786175,0.9601263,0.97955334,1.206927,1.0716145,0.9965919
0.9937899,1.0031277,0.9862853,0.9944088,0.9950384,0.9944088,1.0031165,1.0031276,1.009975,1,1,1.0024887,1
0.9850901,0.9627917,0.9985475,1.0133603,0.9896659,1,1.0074128,1,1.0684652,0.9940472,1.0148575,1.0239713,0.98663795
1.1731662,1.3018122,1.0000476,1.3634831,0.9342512,0.8224032,0.8753485,1.326858,1,0.99995315,0.9074203,0.80866617,1.0150774
1.064787,0.9934781,1.482122,1.0383469,0.89584446,1.2376379,0.90417,1.3748006,1.1737697,0.9539167,0.99999994,0.96916157,0.96661866
0.92433137,1.0592363,0.99175864,1.0460298,0.9967369,0.99999994,1.0379527,1.1235149,0.9801902,0.98360443,1.0821944,1.0246886,0.99015063
1.3720168,1.139036,0.8014082,0.8625909,0.9991393,0.99792004,0.99999994,0.99999994,0.9726997,1.0246887,1.0563943,0.87654597,1.0891945
1.1196582,0.6279268,0.9774831,0.9476777,1,1.1096532,0.9286952,0.6857197,1.0024337,1.0782237,1.0883104,1.1573511,0.7587395
1.0023524,0.8787909,1.1806991,1.0530797,1.0689894,1,0.74357355,0.6276682,1.0004008,1.0210559,0.9873824,0.9783473,0.9755
0.8596604,0.99064165,1.1311898,1.1559246,1,0.9516817,0.7488008,1.017599,1.0650026,1.2506657,1.0631075,1,0.9140438
0.98829293,1.018288,0.99615043,1.0117711,0.93873626,1,1.1669707,1.027426,0.9909509,0.99089754,1.0197048,1.0065333,0.99607813
0.9754737,1.1411468,0.92766476,1.1413659,0.9314007,0.80946934,0.99999994,0.97757804,1.1291145,1.0282607,1.0127943,0.9949073,1.2300285
0.55256027,1.1050494,1.1590606,0.9567667,0.9960548,1.0200361,0.9334595,1.0224401,1.7651868,0.84511006,1.0189475,1,0.9218998
0.9914537,0.99999994,1.0129327,1.0204979,0.99999994,0.9117919,1.1733704,0.9910797,1.0642294,0.99999994,0.9784298,1.0831335,1.0005764
0.86029357,0.9135312,0.99965596,1.0025713,0.9996559,0.99999994,1.0025713,1.3365817,1.4523981,0.7652298,0.8287908,1.4899579,2.1066356
0.83880144,1.0180603,1.1311363,1.0897145,1,0.95269376,0.95761985,1.1261852,1.1066731,1.1977316,0.9978793,0.93684375,0.6856491
0.9983523,1.1302364,1.0014206,0.9334962,1.0884972,1.0020549,0.9232356,0.9983523,1.0430223,0.99460626,1.0112207,1,0.9960292
2.037154,0.5187112,0.7033187,0.8518082,0.4832549,1.0995152,1.2652287,1.5915,1.4975356,0.8284055,0.80470425,1,1.1459225
0.924502,1.1089005,0.98997086,1.0389233,0.99785775,1,1.1456903,1.1421465,0.9944783,0.9811355,1.0523046,1.0344001,0.98666304
1,2.8413577,0.9975385,1.0214021,1.0895318,0.99509335,1.0090803,1.0074065,0.96554387,0.96715415,1.0584105,1,0.98196477
1.0640657,1.0206219,1.1814017,0.8534688,0.8828584,1,1.0000792,1.1359044,1,0.8969459,0.9453944,0.9306644,1.0216093
1.0322479,1.0533981,0.87350816,0.9987307,0.9515134,1.2195758,0.96966773,0.98330975,1,1.063622,0.9987955,1,1.2121329
0.76926404,0.98528296,1.1371936,1.0357516,1.0561737,1,1,0.91876286,1.0406849,0.99123985,1.1347271,1.0326655,0.77995783
0.9527369,1,0.9945972,1,1.5997485,1,1,1.0067735,1.2204612,1.1740979,1.0013779,1.0108247,0.99322504
1.2093807,0.91291094,0.98601866,0.7215695,1.3323485,1.0486809,1.33749,1.0106676,1,0.9893595,1.1688902,0.9987406,0.82878196
1.0532683,0.8481313,0.6978427,1.1173168,0.99302995,1.0060908,0.90346676,1.1598934,1,0.9152326,1.0987564,1.3399243,0.977918
0.9733698,1.0355015,0.9335999,1.0510594,0.9534969,0.9480029,1.0155371,1.0488666,1,0.9335331,2.5924582,1.0201536,0.9401965
1.9877324,1.024472,0.960786,1.0073912,0.97310734,1,1.0098131,1.0441948,0.99504405,0.9707352,1.0195379,0.9902199,0.9975541
1.3373103,0.89636403,1.3154548,2.0681965,1.3436874,1,0.793497,0.95038706,1,1.317591,0.93368137,0.7241875,0.7805653
1.0842892,0.9296083,0.8798555,1.0205693,1.0940652,0.9939658,1,0.8606399,0.8088328,1.089239,1.0712732,1.0410913,0.9329069
0.98320174,1.1630577,0.948286,1.2462473,1.0814475,0.9961335,0.99999994,0.99999994,1.0730399,0.96603024,0.8971359,0.9426693,1.0690248
0.95135874,1.2965213,0.99939084,1.0015874,0.99964,0.99987924,1.0001212,1.000853,0.99987924,0.99902195,1.0003654,0.99999994,1.1582156
0.80551636,0.99999994,0.99902076,1.0520352,1.0339258,0.9729389,1.0111527,0.9975919,1.3862143,1.1333867,1.0470049,0.9920796,0.95694786
0.87197584,1.2303516,1.025115,0.99999994,1.0443145,0.99780774,0.99999994,1.0022093,0.98902506,0.9903881,1.0013813,0.99780774,0.9903702
0.9127898,1.1337225,0.85657555,1,1.0006521,0.9985486,1.0787624,0.8924409,1,1.0305187,1.0550364,1.1483053,0.99845684
1.1683954,0.86840004,1.3346181,1,1.2209419,1.0145069,0.9672727,0.73432934,1.1103503,1.0378282,1,0.99991494,0.94525266
1.2405759,1.1315302,1.0013168,1.1874981,0.970339,1.0045238,0.961873,0.9545115,0.9668241,0.95656526,1,0.990156,1.0068108
1.040898,0.9779812,1.018314,1.015985,0.8903985,1,1.0579354,1.0026563,1.0273556,0.9149495,0.9273225,0.90423065,0.92442375
0.9974008,0.92522365,1.0010897,1.1051749,1.4835033,1.1466142,1.0947375,0.72588354,0.91681546,1,0.97735053,1.1615459,0.673432
1.0842572,1.7217976,1,1.0105711,0.7093244,0.99991685,1.1273979,1.6582865,0.944211,0.89367837,0.86749727,0.5753166,1.0076203
1.7197535,1.7140619,1.4115119,0.9870888,0.72928435,0.8976812,1.2269089,1.5937115,1.0293111,0.9200848,0.6846903,0.5044223,1
1,0.9872282,1,1,1,1.0053302,1,0.9735192,1.2914639,1,1.0013083,1.0780665,0.9951377
0.9804971,1.0315956,0.9962876,1.038049,1,0.9991104,1.038049,1.1038069,0.95824414,0.99350715,1.0612266,1.0307401,0.9991104
1,1.0136161,0.96074593,1.0017321,0.9965915,1,1.0937545,1.0512811,0.94546705,0.9948423,1.078509,1,0.99657977
1.0914602,1.0308907,1.0081422,0.9986434,0.99331814,0.9986434,1.0173972,1.0148641,0.98782015,0.9879409,1.0026869,1,0.9972415
0.97117347,1.1862931,1.3509033,0.9174841,0.9249862,0.9746753,1.118017,1.2156549,1.0265111,1.083691,1,0.94756573,0.8511987
0.98207146,0.92108387,2.856481,1,1.3562211,1.0736232,0.9747051,1.2491173,2.1364572,1.3156829,0.93586546,0.9085789,0.8974296
0.9765046,1.0224686,0.99361014,1.0288569,0.9967748,1,1.023428,1.028769,0.9883275,0.9946781,1.1344435,1.0117586,0.9978681
0.8882962,0.98267674,1.0445855,1.1038905,0.95842946,1,0.9659416,0.98470056,1.0034271,1.0135272,1.2419581,1.1473676,0.87359655
0.6142119,0.9346732,1.1465743,1.1563486,0.93159384,1.0026644,1.0181983,1,1.5229776,1.0463675,0.9936602,0.93273824,0.55339503
0.9976774,1.037351,0.9994187,1.8554404,0.99999994,1.0639521,0.9068817,1.0014958,0.9999981,0.71021354,0.82741433,1.0001646,2.3715477
0.97769946,1.0347769,0.99818593,1.005297,0.9973393,1,1.0044243,1.1534265,0.8126718,0.98655444,1.01246,1.0319985,0.97314095
0.9581229,0.97759223,1.7246374,0.9946001,1.157608,1.2410548,1.3278306,0.99999994,0.99999994,0.76055586,0.904063,1.0068702,0.53498614
1.2658123,1.0225018,1.3007377,0.8236044,0.94157875,1,1.0256231,1.0520368,0.9660112,0.8036396,0.8503096,0.82620984,1.0854176
0.9605776,1.0537436,0.99471545,1.0419312,0.9973271,1,1.0026541,1.0760624,0.9986915,0.98420775,1.0485102,1.0460687,0.9934056
1.0980432,0.84973425,0.8655153,0.87721705,1.0208583,1.0028771,1.382634,0.74826795,0.9363605,1,0.9347521,1.0028179,1.1784146
0.5562278,0.92736095,1.0327637,0.98117185,0.96399194,0.9374607,0.9973323,1.0278609,1.1101762,1.1937855,1.0476773,1,1.343428
0.9756049,1.0977135,0.99542034,1.0289694,0.9969912,1,1.0534513,1.2367908,0.9572719,0.9862886,1.0794581,1.0076308,0.9969912
0.91061187,0.857423,1.1581465,1,1.0382146,0.9713998,0.90519476,0.9962519,1.1215152,1.0419896,1.0419853,1.0351058,0.8572728
0.9724354,0.88297033,1.1422141,0.95349836,1.0249323,0.9099522,1,1.2543558,1,1.1520452,0.97459644,1.0029231,0.9220188
1.4656795,1,0.99647945,1,0.99623984,0.9969611,1.0122414,1.0049621,0.99530506,0.99553996,1.0023636,1.0931734,0.9884737
0.9329021,1,1.0948659,0.7365486,0.78795385,0.96334904,1.2092909,1.1338459,1.0703895,0.9221393,1,1.1751971,0.72040576
0.7744762,0.6605579,0.99958074,1,1.011789,1.0341777,1,0.8749716,1.143348,1.091508,1.1696957,1.3802599,0.67571646
0.9637988,1.1205739,0.8946637,1.0498159,0.9571644,1,1.0339394,1.1644301,0.98191035,0.9909733,1.0943887,1.0136474,0.9585148
0.9688945,1,0.9767029,1.0039048,0.9231334,1.2624149,1.616723,1.0029362,0.97767353,0.9786359,0.9941367,1.0000308,1.0797303
2.4949996,1.7511753,1.1067736,1.1632905,1.3764069,0.8088955,1,0.55237633,0.75410366,2.1600368,0.9844809,0.49668774,0.9686416
1.0030031,1.3281347,1.5305817,1.3457022,1.2762796,1,0.8648614,0.96798784,0.98713195,1.1038287,0.93759465,0.5660534,0.8347458
0.9475846,1.2389075,1.0592356,1,0.73943996,0.7490675,1.095214,1.1483854,1.1202031,1.0765469,0.90473086,0.9384371,1
1.1991106,1.2457739,0.87580866,0.6145563,0.9382249,1.2399211,1.4223472,1.5581135,0.9352118,0.7227478,0.9965741,1.1308525,1
0.451469,0.13612853,1,0.93796444,1.0182171,1,1.1648695,1.3465116,1.0662693,1.3606815,0.9970613,0.56172764,2.0392773
1.0547562,1.0845829,1.0275964,0.86025804,0.986483,0.9826108,1.0176423,1.1331481,1.0529705,0.9663164,0.91328406,1,0.99017525
1.1010859,1.0012457,0.67896634,1,1.3612523,1.1818515,0.99984133,0.9209979,0.8329012,1.0014683,0.9265876,1.1841068,0.9973994
0.89187574,1.0014185,0.9998284,0.9997706,0.98951113,1,0.9846316,1.0938375,1,1.045994,1.0012457,1.0266334,0.9998883
1,1.0876324,1.1116698,1.1422378,1.0398927,1.0678223,0.9650917,0.9959277,0.9873082,1.0026159,0.94077706,0.90775687,0.76711524
0.94131565,0.9859307,1.021173,0.9128383,0.9739512,1.0925677,1.0189966,0.9723807,0.9775599,1.0472332,1.1519778,1.1811095,1
1.9017023,1.290103,1.0089715,1.3999366,1.3815981,1.1121308,0.9661116,0.6706277,0.7920403,1,0.7249304,0.55272436,0.62520194
3.7153456,1.1032238,0.9800449,1,0.9886312,0.9929262,1.0042254,1.0155272,0.96309537,1.0409701,1.1158535,0.99569964,0.9872311
0.74560106,0.85130227,1.25314,1.0420499,0.9076457,0.88993424,1,1.2499746,1.2383022,1.2026752,0.98902017,1.0601807,0.9316667
1.0266101,0.9434979,1,1,1.0237768,1.0357959,0.93395066,0.9028637,1.0197792,1,1.1048605,1,0.89478284
0.9803447,0.8952133,1.1981541,0.9981575,1.0009226,1.0059237,1.05024,0.82244015,1.1789459,1,0.964466,1.0327517,0.97512305
1.9475477,2.0545907,1.5562648,1.5982901,1.3163038,0.9916585,1,1,0.5869663,1,0.8564684,0.83097935,0.59959877
0.9894269,1.2569275,0.9836819,1.0028304,0.995163,1,1.019197,1.2243482,0.96727514,0.9922907,1.057707,1.0018624,0.99612623
0.94578433,1.096675,0.9922155,1.0602691,0.98914737,1,1.0108453,1.1253024,0.93429255,0.98604316,1.0390757,1.0022603,1
0.884906,1.0699359,0.95820355,1.1267307,0.89637965,1,1.2350748,1.1866977,0.92350876,0.9786584,1.338801,2.4193454,0.98678905
1.0537145,1.1194872,1.002699,1.0591851,0.9974887,1.0000001,0.96499664,1.044722,0.9990829,0.9736606,0.9300648,1,0.925624
0.8811269,1.1683513,0.95611066,1.0980742,1,0.97675514,1.1025286,1.2709877,0.9087099,0.95851266,1.1440941,1.0367775,0.9964775
0.9984023,1.0220097,1.1702496,0.99695504,1.0006552,0.89840645,0.9975964,1.0030568,0.9809044,1.0543698,0.8807404,1.037234,1
0.84467655,1.0862162,0.9973635,1.0430164,0.99481213,0.99999994,1.0548886,1.1188105,0.98816824,0.9842522,1.0471461,1.0248191,0.9987554
1.4087954,1.2347676,0.99999994,0.8366576,0.8844553,0.8678752,1.1267059,1.0500885,1.0410959,0.96609414,0.8090217,0.7179281,1.0559894
1.1108451,1.0739741,1.599453,0.86344606,1.502676,1,1.1643445,1.0045875,0.8902488,0.9993598,0.86003447,0.8562203,0.54911065
0.7054238,0.9955535,0.99997395,1.2951026,0.9998288,1,1.0000533,0.95478255,1.1613027,1.1148047,1.0769814,1.1110032,0.9205308
1,0.93298393,0.9997414,1.0066597,0.9998525,1,0.98886067,0.9889346,1,0.9987145,1.0028691,1,1.0082382
0.986903,1.0167992,0.9987583,1.0168004,0.9902315,0.99999994,1.0101516,1.0222472,0.9701951,0.9833097,1.0147076,0.99999994,0.99999994
0.99928325,0.9058281,1,1.0001817,0.9652713,1.0072318,1,0.95456785,1.0049565,1.0124296,1.0445964,1.0381202,0.78636086
0.75781727,1.0601717,0.9992857,1.0127598,0.9992912,1,1,1.0842719,0.8747335,0.99577135,1.0992242,1.0524311,0.9708925
0.9703202,1.0422865,1.0042146,1,0.99574,0.99439573,1.03529,1.2185166,0.98590356,0.9957401,1.0451338,1.0014123,0.99439573
1,0.96049386,0.8576199,1.2332271,1.2578052,1.018736,0.9837319,0.9080724,0.92333716,1.2107515,1.1220586,1.0563507,0.89531964
1.0375373,0.9501079,0.95658046,0.98405284,1.035995,1.1668485,1.0207406,0.8887349,1.0058153,0.9154169,0.95158577,1.0009195,1
0.9465135,1.1030651,0.98089045,1.2024325,0.99428725,1,1.0229006,1.1032472,0.9904177,0.9694724,1.0420421,1.003848,0.98089045
0.81944996,1.1442297,1.1953912,1.3519738,1,0.9277799,0.96618307,1.1452578,1.2974675,1.1040431,0.93425727,0.98215675,0.93118197
1.0855956,1.0008651,0.9990987,1.0023509,0.99584734,0.9985147,1.0008748,1.0050002,0.99880373,0.9976261,1.0005728,1,0.9993974
1,1.0021721,0.9801845,1.0747769,0.8752085,0.902684,0.92558616,1.0415704,1.1181087,1.0008465,0.9901278,0.8781751,1.1544433
1.0481712,0.9661089,0.99999994,0.99909025,1.0503966,1.1480067,1.0009423,0.99999994,0.9971409,0.9641785,0.99999994,1.1591622,0.7823102
0.967117,1.0596557,0.9705985,1.0040365,0.98445386,1.3254912,1.0458416,1.0216101,0.98268324,0.9780887,1.0054667,1,0.99855524
0.62892854,0.8422343,1.2444704,1.097124,1.0998977,1,0.845314,1,1,1.1969122,1.3692262,1.0536245,0.712462
1.9759852,1.4258151,0.77705103,0.93707985,1.0457747,1.0173326,0.71411747,1.3042102,1,0.54914886,1.2444916,0.9860271,0.9654455
0.88697535,1.0200833,0.9998817,1.0461092,1.0273162,1.0612043,1.0002193,0.95360345,1.0438124,0.99999994,0.97758317,0.9914256,0.90862375
0.9342917,1.0968355,0.9948875,1.0399047,0.9931572,1,1.046784,1.1263182,0.97750705,0.9844926,1.0708741,1.0294802,0.993118
1.8890554,1.2578259,0.33368248,0.2489758,0.8844106,2.4454894,2.7135768,0.8506819,0.24768212,0.5452069,1,2.005496,1.3134841
0.9360916,1.1356115,0.99035025,1.0406858,0.98654133,1,1.0408479,1.17449,0.97291297,0.97473997,1.052454,1.0155386,0.98842955
0.9610904,0.9542075,0.98735106,0.8663446,1.7053298,1.3298947,1.0063076,0.86206627,0.9771015,1.0474813,1.1826806,0.99999994,1.0072364
0.97377324,1.1026874,0.98076975,0.99999994,0.998861,0.99999994,1.0160302,1.0323704,0.81422323,0.99999994,1.0215724,1.0067252,0.99999994
0.99428046,1.0050205,1,1,1.1298914,1.0041149,0.9940867,1.0127937,0.9972573,1.1858954,1.0927794,0.9982169,0.9734981
1.0418087,0.9446388,0.6441889,0.7571525,1.0065248,1.0240378,1.0834198,0.899969,0.6939774,0.82475364,1,1.0574644,1.0017709
0.9392013,1.000084,0.9796336,1.0142475,0.9858788,0.9959283,1.0182571,1.0284973,0.98584634,0.987776,1.0183268,1,1.1865784
0.960773,1.023563,0.99417484,1,0.9783935,1,1.0391263,1.0274371,0.9863057,1.0136007,1.0038795,1.0137383,0.99802655
0.9525363,1.3522596,0.9461406,1.0522597,0.99538213,1,1.0444578,1.4802008,0.91662943,0.9891014,1.095117,1.0210907,0.99296147
0.93199676,1.0024362,0.97938716,1.0023966,0.9987902,1,1.0023966,1.2608448,0.9745435,0.98173285,1.0813541,1.0219017,1
1.305487,1.0020294,1,0.9739954,1,1,0.95897096,0.8356428,1,0.9547017,1.0258012,1.2866921,0.9344719
0.8574456,1.0465668,0.9097325,1.0436367,0.94020015,1,1,1.1426922,0.98033845,0.9867734,1.0708367,1.1141804,1.0390561
1.2798332,1.0225637,0.58551705,0.9689566,0.6736684,1.0996178,3.5170436,1.2597327,0.6873827,0.58264714,0.77666783,1,2.7466605
1.0187603,0.97522485,1.0505784,0.87542796,1,0.9948421,1.0599304,1.0046694,0.8024399,1.033047,1.0027138,0.9323263,0.9139444
0.9327701,1.0219157,0.99378514,1.0047174,0.99378514,1,1.0031186,1.0640031,0.9797532,0.9812036,1.0280823,1.0421472,0.9906951
0.56392425,1.1724982,1.4286501,1.1046841,0.82935804,0.64677036,0.7356253,1.1431427,1.5169321,1.0247813,0.90790534,0.7092732,1
1,0.71394885,0.70300543,0.7709976,1.0610975,1.1858238,1.1293544,0.7199685,0.60977745,0.9225314,1.6554716,1.8174231,1.2382243
0.9922669,1,0.9966234,1.002883,0.9615926,2.063379,1.0255551,1.0062588,0.9951688,0.97724515,1.0005054,1.0096474,0.9961553
1.0468521,0.7465499,1.0025347,0.7475897,1.1808262,1.1112603,0.99999994,0.8071713,0.9641782,1.1314609,1.0032842,0.9641782,0.7828658
1.1153213,1.3500315,1.1916964,0.86951417,0.8471666,0.9126397,1.2721454,1.4468527,0.95406187,0.9767398,0.80962414,1,1.2567626
0.9510586,0.98883337,1,0.9870093,1.0467423,1.0761011,1.0039893,0.9870093,1.0948563,1.1061722,0.99225515,1.1383542,0.7927786
0.99847174,1.6876836,1,1.7155914,0.94797593,0.6712456,1.1363193,2.5273685,0.94858223,0.78070366,1.321463,1.5470164,0.7631082
1.1148922,1.6155149,1.0016993,1.0490668,0.9954318,0.9529881,0.90551746,1.6072235,0.99999994,0.99968046,1.0007429,0.95498717,0.9469422
1.106324,0.99999994,0.99999994,0.99999994,0.99999994,1.0097218,0.99999994,0.99999994,0.9934281,0.99999994,1.0007395,1.0576525,0.81755364
1.8339809,1.6397362,0.86506146,1.3276387,0.94738936,0.6077971,1,1.2106805,0.92669094,1.2837001,0.6849075,0.52004474,1.1869861
0.97418153,1.0582328,1.07143,1.1290874,1.036335,0.9236703,1.0015408,0.9801434,1.0481248,1,1,0.9904784,0.9154793
1.0140892,1.0480684,1,1.0765117,1,0.93752956,1,1.0206451,0.9927127,0.93033725,1.1167578,1,0.97685915
0.9969192,0.6250554,0.7821787,1,1.3034855,1.5114001,0.9509094,0.828213,0.8271716,1.1163863,1.3839521,1.4962617,1.0005912
1.2066627,1,0.87973136,0.99733114,0.98944193,1.0564929,1.0164528,0.9202396,0.92884696,0.97148734,1.0887147,1.1944075,1.0429862
0.99999994,0.6860271,0.8673948,1.1410184,1.2880687,1.0526457,0.9837572,0.6892377,0.92589366,1.2800788,1.3530099,1.3120756,0.849316
0.8158425,1.1409626,0.99655753,1.088287,0.9973521,1,1.0043252,1.9533957,0.9757958,0.994795,1.3692935,1.0121355,0.99142224
1.138891,1.166061,0.91238284,0.9297169,1.0172368,0.96743083,1.2027457,1.4286526,1,0.926027,0.87574846,0.9655701,1.0019144
1.0321673,1,1.0217212,0.99808246,0.9998484,1,0.99808246,1.0016235,1.0350233,0.9998484,1,0.9914272,1
1.9576675,1.0151736,1.0231674,0.84759396,0.99279654,0.9171376,1.1111107,1.1371218,0.99999994,1.076547,0.8525038,0.91395265,0.93441623
1.0356716,1.2199967,1.025058,1.1257894,0.87485766,0.7995539,0.99733406,0.9957583,1,1.1081886,0.9578453,0.839203,1.1914229
1.1575915,1.1772121,1.0448958,1.3795277,1,0.7781408,0.9742701,1,1,0.85225856,0.8590744,0.706924,1.2756467
1.0951278,0.6271645,2.3329961,0.9306538,1,1.151587,0.73372835,0.7815172,1.6899054,1.2653478,0.95507145,2.0289958,0.51533395
1,0.7328615,1.0728048,0.99931216,1,1.3961192,1.0254922,1.0002345,0.99885154,0.84761757,1.1543163,1.0121696,0.9970116
0.9355155,1.215794,0.9864619,1.1176968,0.97311324,0.924597,0.9963146,1.0144548,1.1555421,1.1017867,0.936618,1,1.2603251
0.76507443,0.95503074,1.0288624,0.9899181,1,1.0768371,0.92938364,0.9349435,1.0242654,1.0876163,1.0495799,1.299481,0.92938364
0.9726681,0.99999994,0.99999994,0.98656845,1.1021954,0.63911676,0.6056309,1.0031539,1.0553705,1.1063284,0.99999994,0.6458716,4.2074304
0.9811346,1.005483,0.99450296,1.0049617,0.99849933,1,1.003501,1.1070552,0.96617407,0.99800235,1.0214015,1.128957,0.984543
0.98249984,1.3912886,1.7672749,1,0.9993465,1.0006441,0.96918625,0.86275977,1.0090681,1.0512428,0.86989737,0.9617257,1.4794348
0.9841636,0.99935454,1.2288774,0.99501723,0.99909306,1,1.0630386,0.8222487,1.0003874,1.0090705,1.0314037,1.0003874,0.99718696
0.8361497,1.0025826,0.9413876,1.2012904,0.9998742,0.82439995,1.0645167,1,1.0857683,0.941679,1,1.0526415,1.0714161
0.98111117,1,0.9945013,0.89259386,0.9995205,1.0212752,1.0016716,1.0994394,1.0183743,0.9994405,1.1736602,1.1174624,0.996417
1,0.84735096,0.8853451,1.0081006,1.048932,1.0736674,0.99305135,0.8736172,1.0435392,0.9345271,1.0510579,1.0416244,0.9465324
0.9315302,1,1.1022412,0.9964401,0.998898,0.99902767,1.0324674,1.21676,1.1317937,0.97307116,1,1.0245837,0.9862296
0.634673,1.0100371,1.4864186,1.1090721,1,0.9375954,0.81273896,1.066774,1.4528834,1.0294542,0.8258151,0.8622413,0.9951598
1.2180545,1.3139718,0.92728305,1.2684025,1.059631,1.0030546,1,0.9554161,0.86709535,0.9438404,0.9306815,0.9235307,1.1645298
0.87568516,1.2993541,0.981831,1.1072731,0.99427277,1,1.1910018,1.3864278,0.96262026,0.9692799,1.3366098,1.1082387,0.9875697
0.9645702,1.0070872,1,1.0028296,1,1,1.0460917,0.98020756,1.9817227,1,0.94615,0.9816076,0.99928916
0.9631513,1.048215,0.9953079,1.0344331,0.9930412,1,1.0367309,1.071252,0.99076724,0.9815918,1.0297254,1.0092337,0.9953079
0.840995,1,0.8965133,0.9966786,0.97830236,1.0668236,1.0149444,1.5678943,0.910468,0.977672,1.4072057,1.2450206,1.518952
0.9896524,1.0372435,1,1.1744827,1.1060799,0.987866,0.9390298,0.7926198,1.0018833,1.006505,1.0036182,0.9706415,0.8903456
0.6783838,1,0.97286135,0.86381775,0.976465,1.0770013,1.1484817,1.1118164,1.0417081,0.97981197,1,1.3022169,1
0.96266085,0.73004353,1.357943,0.94107956,1.3194107,1.275141,0.40581697,1,1.1969975,1.099993,1.0007105,0.9845992,0.64270574
1.0816113,0.9106678,1.0479565,0.94524515,1.1088135,1,1,0.89629096,0.8789635,1.060607,0.93875784,0.976969,1
1.305162,1,0.98984647,1.265537,1.3233273,1.2058935,0.8914266,0.58341926,0.72384727,1.0117817,1.1779728,0.9821011,0.8082918
0.94328016,1.0100379,0.98993194,1.0466015,1.3131773,0.9682554,0.9959594,1,1.2398736,1.051169,1.0069858,0.99447197,0.92612284
0.83939314,1.0418867,0.99740833,1.0034853,0.9842982,0.5130364,1.0261172,1.0262171,0.99825495,1.2538993,1.0060996,1,0.97821605
0.81893593,1.3427912,0.88591933,1.2531413,0.96979284,1,1.2232703,1.5182505,0.8673487,0.9579319,1.334167,1.0918179,0.9758641
